floor,rooms,sq,district,distance_to_nearest_metro,distance_to_pkin,living_condition_index,age_of_house,es_index,price
1.0,3.0,64.95,Praga-Południe,6.23634105337252,8.892070165786075,0.5071936246393934,0,0.8966275823074898,542300.0
2.0,4.0,85.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5500161832705177,8,0.8528459188522697,1105000.0
1.0,2.0,40.38,Praga-Północ,1.22158245219456,4.0510770031239725,0.5443309452085722,0,0.6207940330943352,417216.0
3.0,2.0,37.2,Włochy,2.4467994153387207,5.037597224397107,0.5026496455895585,51,0.8590874686403279,379000.0
0.0,3.0,47.0,Wola,1.323885353072896,4.073356582832086,0.6039939555790086,1,0.8172647650529019,549000.0
4.0,2.0,37.5,Targówek,1.4723458977056845,5.203463384570246,0.5246994461394434,53,0.9147374601163403,352500.0
0.0,2.0,43.93,Mokotów,1.4395286488420724,8.062045365975104,0.6730336531689864,0,0.8297263128138836,479900.0
1.0,2.0,43.71,Śródmieście,0.7845992635570235,1.712809723375825,0.8055702513019731,0,0.4252903176158336,961620.0
2.0,2.0,56.2,Wola,0.1566164850086975,3.560946574911859,0.716503169483094,65,0.7168199081169266,530000.0
3.0,2.0,47.36,Ursus,6.514660573721481,9.329361463786656,0.2918732391586587,24,0.8733205075180823,460000.0
2.0,2.0,44.81,Śródmieście,0.43556449092625094,0.02832371015692246,0.7699026037725127,65,0.4140773908961358,675000.0
2.0,2.0,54.15,Wawer,6.169624951505488,8.776148109364383,0.4161702717980456,0,0.5279919514058232,484642.5
7.0,3.0,59.3,Praga-Południe,4.058231704977359,6.207492265781465,0.5838780580110837,39,0.9398672089114603,525000.0
4.0,3.0,56.4,Wawer,9.933191891132347,15.644386015118418,0.37738460277237984,1,0.47439811750539085,599000.0
10.0,2.0,48.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5124216043359515,39,0.9235331199131496,385000.0
4.0,3.0,68.74,Śródmieście,0.24751479487484437,0.8726978421186736,0.916488037442682,12,0.4095396500488749,1465000.0
0.0,2.0,35.81,Rembertów,6.584125325505651,11.239011359185684,0.3512027349452902,59,0.9796283730676422,295000.0
3.0,3.0,75.0,Ursynów,0.5373667256184973,7.896205920762303,0.5204045301065101,11,0.9075701904050202,959000.0
2.0,2.0,56.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.885069873666838,62,0.38061986794564173,900000.0
0.0,3.0,59.0,Bemowo,2.6977374775250196,6.411034460051335,0.3030320627282358,2,0.8668834488628753,665900.0
3.0,3.0,60.0,Włochy,3.773771488917721,6.4456601977431545,0.5463813650921735,13,0.8709996499197888,569000.0
1.0,5.0,154.0,Mokotów,2.682055048281971,5.8446297239329015,0.6344917817484007,2,0.885485648414973,2434306.0
6.0,2.0,46.0,Praga-Południe,3.278347058926719,6.130584416932069,0.5084718651133103,71,0.8477081785596818,413000.0
0.0,2.0,46.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.6113430783255932,31,0.8248603191806005,460000.0
1.0,1.0,24.36,Praga-Południe,4.309423598976693,7.149523136276825,0.5761621054967002,0,0.9226911886029843,240275.0
7.0,3.0,63.84,Ursus,6.514660573721481,9.329361463786656,0.32743642689871616,1,0.9953999599441755,549000.0
7.0,1.0,31.0,Mokotów,2.4909011916369406,4.994823304914785,0.6763598048476382,48,0.9332855138810761,390000.0
7.0,2.0,48.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5394540173730643,42,0.9510698645752388,480000.0
1.0,3.0,52.0,Praga-Południe,3.0984175258941207,5.425633240431094,0.5315360373254484,21,0.8180425257210246,650000.0
5.0,3.0,60.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8993612047499309,51,0.4127954744519271,950000.0
5.0,1.0,26.0,Praga-Północ,0.6436788053225815,3.9494984290244877,0.47012581219339294,0,0.6155368721752708,340000.0
2.0,2.0,45.0,Ursus,8.170858493894494,10.839813740396574,0.2988578049146869,20,0.9175420857608261,410000.0
1.0,2.0,51.04,Wilanów,3.847390005501828,11.284376312555644,0.4002639949123845,10,0.8958123771154118,650000.0
0.0,4.0,168.0,Mokotów,2.682055048281971,5.8446297239329015,0.7284478188828564,0,0.8519807895084394,2715606.0
3.0,3.0,90.4,Ochota,3.3187017981951477,4.780449883717626,0.6552536589574067,20,0.6648707679985678,1100000.0
0.0,3.0,75.0,Wawer,8.614539066896903,13.473783837322028,0.3798055895664512,1,0.46915822863716106,525000.0
4.0,4.0,88.0,Targówek,0.6682554815292581,5.980828169701148,0.4602062995688659,3,0.84888043956161,1220000.0
1.0,3.0,63.68,Włochy,0.43556449092625094,0.02832371015692246,0.5378448752864177,0,0.8478555643905858,591000.0
0.0,3.0,57.15,Białołęka,4.951905478123489,9.828843897079137,0.24410815039375663,1,0.9838185262991407,377890.0
0.0,1.0,61.23,Bemowo,2.6977374775250196,6.411034460051335,0.2949474999259253,12,0.8463231735368107,499000.0
1.0,3.0,69.77,Śródmieście,0.24751479487484437,0.8726978421186736,0.9104673197901135,0,0.4053913941501257,828836.0
1.0,4.0,133.87,Mokotów,1.6885739929439456,4.128678814231159,0.6556287770469634,14,0.9024299234787558,2490000.0
3.0,4.0,136.0,Wilanów,2.776489301359898,8.162814823705743,0.37225760891663257,20,0.8189561588871545,1190000.0
7.0,1.0,27.0,Bielany,1.3375742885188746,6.505846313601686,0.3719528715484531,52,0.8160737953582542,325000.0
3.0,3.0,58.6,Targówek,0.6205870520494751,5.745585882197388,0.5127154320692542,45,0.8291341361794466,547000.0
2.0,3.0,88.0,Żoliborz,0.15072636401499562,4.380564652329655,0.5838067876240551,7,0.9710750504211786,1157700.0
1.0,3.0,61.0,Włochy,0.43556449092625094,0.02832371015692246,0.5197589734966701,0,0.8720795028913436,573000.0
10.0,4.0,108.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.861275935068527,1,0.4121370423654961,1456000.0
1.0,2.0,47.0,Śródmieście,0.43556449092625094,0.02832371015692246,0.817440088471089,68,0.4217992720237277,940000.0
2.0,4.0,86.29,Mokotów,1.0770111771248434,6.172632694576829,0.6646315154453187,1,0.8280150675636597,849000.0
2.0,3.0,63.0,Bielany,1.3375742885188746,6.505846313601686,0.3925583434463212,67,0.7768048697624786,890000.0
8.0,2.0,35.0,Targówek,0.6682554815292581,5.980828169701148,0.5028579427674812,44,0.8971700511491177,335000.0
4.0,2.0,49.2,Ochota,2.100990167149382,3.2590878141970836,0.7130633886515889,66,0.5864417294404048,735000.0
3.0,2.0,39.5,Mokotów,1.8678436146247694,6.160514676944526,0.6404067604402683,0,0.7873993471621217,435000.0
5.0,3.0,56.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5866698735977487,51,0.8926413657717428,550000.0
2.0,3.0,53.0,Białołęka,5.190136825651908,11.618183510632372,0.26822210095540633,0,0.9979041712741228,370000.0
1.0,4.0,91.0,Ursynów,0.12360302846717398,8.633303784284024,0.4755835255516954,33,0.9269121517289381,1200000.0
2.0,3.0,58.59,Bielany,0.3322173921098312,5.664181961872523,0.36438768939504984,0,0.8170039943043534,783400.0
10.0,2.0,54.0,Ochota,2.295093144500393,2.959048269788005,0.6855445293169232,11,0.6800516934669594,810000.0
1.0,3.0,53.15,Mokotów,2.4909011916369406,4.994823304914785,0.6134158140793144,46,0.8325811016789855,530000.0
0.0,3.0,65.0,Białołęka,4.951905478123489,9.828843897079137,0.2691251657455723,9,0.8672883674904254,540000.0
6.0,3.0,74.0,Mokotów,0.534988961566794,4.3627269011195144,0.7443090161192172,16,0.7887533418095095,1650000.0
3.0,5.0,108.0,Praga-Południe,4.7201068336386465,7.264092822784077,0.5556011084926669,22,0.8412605259118674,955000.0
2.0,6.0,200.3,Wawer,7.956558392599583,10.261172746189194,0.392084182819918,11,0.5149069780685669,1740000.0
3.0,2.0,38.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5853186213965822,83,0.9233250710175425,625000.0
6.0,4.0,89.63,Mokotów,2.4909011916369406,4.994823304914785,0.6456627986879084,0,0.7874189577086026,896299.0
0.0,1.0,20.0,Ochota,2.283529009229309,3.173343998117241,0.6862580740334572,54,0.6773629709889204,275000.0
2.0,1.0,35.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8703842739336932,68,0.39867416321793947,475500.0
10.0,2.0,43.8,Ursynów,1.3860446779782731,10.253480866517846,0.4674983440719445,40,0.820863743743669,430000.0
4.0,3.0,76.2,Żoliborz,1.3206148779340456,3.2794397354010387,0.6542889852497449,16,0.9168284069518677,1100000.0
1.0,1.0,36.0,Bielany,0.26144285064093226,9.58269057730636,0.382520697981506,20,0.7752609048839438,385000.0
10.0,1.0,18.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.8234938568370238,0,0.37927424396253107,325000.0
2.0,3.0,67.0,Bemowo,3.518386630127499,6.639431716445533,0.3178947859544555,31,0.8944643822017982,715000.0
2.0,4.0,80.1,Wola,1.2581836400080328,3.759147830983273,0.6651833018054465,0,0.707987407434575,791770.0
10.0,1.0,18.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.921059598804459,0,0.43043653590538855,260000.0
1.0,3.0,57.0,Praga-Południe,3.6396212487711606,6.522235794888312,0.5471584759044351,61,0.8997555398127663,555000.0
5.0,3.0,74.7,Śródmieście,0.7845992635570235,1.712809723375825,0.8321193479375106,1,0.39947575488683346,2026276.14
3.0,2.0,47.0,Mokotów,0.08275609362777697,4.680228411972351,0.7033276767031313,62,0.8161555820423986,540000.0
2.0,2.0,37.5,Mokotów,0.534988961566794,4.3627269011195144,0.6657894473251187,69,0.8333414964583599,408000.0
8.0,2.0,50.5,Mokotów,1.0623400600273123,3.421629363637997,0.7454108772824389,13,0.9385985399850842,990000.0
2.0,2.0,56.0,Ursynów,2.761577506601542,10.424867961086697,0.5469499818386276,12,0.871323329308065,560000.0
3.0,4.0,102.0,Mokotów,2.4909011916369406,4.994823304914785,0.6211641960221943,3,0.8046007637492083,2200000.0
0.0,3.0,66.0,Wesoła,211.76984385123748,215.45745632542778,0.4291886193922261,16,0.4482295383964361,665000.0
1.0,3.0,100.57,Mokotów,2.4909011916369406,4.994823304914785,0.6872048742566228,2,0.8070694215238927,1106270.0
0.0,2.0,54.95,Ochota,2.283529009229309,3.173343998117241,0.7164767092180744,0,0.6498832405793878,763805.0
3.0,2.0,45.82,Śródmieście,0.7032196182268509,0.8699287203501394,0.8044214506284737,121,0.4359919541752994,720000.0
10.0,2.0,36.1,Praga-Północ,0.4830267620061117,2.4282769212866313,0.5173599828948151,51,0.5739733359913873,425000.0
3.0,2.0,45.0,Włochy,1.9995377677359663,7.239250402529858,0.5015126650846756,61,0.7903948797916795,499000.0
6.0,3.0,51.0,Bielany,1.5826817059328457,5.819714905502788,0.34297763372666257,49,0.7132701590866982,445000.0
0.0,2.0,53.0,Wola,2.4369012222455724,4.444779487863158,0.623907478822213,68,0.7993294576662598,440000.0
0.0,3.0,76.82,Śródmieście,0.24751479487484437,0.8726978421186736,0.831924042455497,0,0.3696173900890626,872734.0
2.0,2.0,46.0,Targówek,0.6682554815292581,5.980828169701148,0.5274698148045718,46,0.8583689778046762,419000.0
10.0,4.0,101.5,Żoliborz,0.15072636401499562,4.380564652329655,0.5429788913795531,9,0.8531024565823812,1880000.0
2.0,4.0,91.1,Wilanów,4.547890671182091,10.756355543015921,0.3636843098642095,0,0.8853951872192062,811500.0
0.0,2.0,50.4,Białołęka,0.43556449092625094,0.02832371015692246,0.27747516778486286,8,0.9297382312090865,388000.0
3.0,4.0,72.6,Bemowo,2.6977374775250196,6.411034460051335,0.31489626356190625,36,0.8390147400397052,629000.0
1.0,3.0,62.5,Praga-Północ,0.6436788053225815,3.9494984290244877,0.470824075272667,1,0.5567272166337296,1000000.0
3.0,3.0,85.0,Mokotów,0.763518168131845,6.804432959303177,0.643973841255905,12,0.9213558733124714,950000.0
1.0,2.0,53.0,Bemowo,2.6977374775250196,6.411034460051335,0.32448092201350387,21,0.7727459650450079,600000.0
8.0,2.0,54.96,Praga-Południe,4.595402102264295,6.853346184585804,0.5229841303704096,0,0.8150150344653737,603200.0
3.0,3.0,63.1,Praga-Południe,4.309423598976693,7.149523136276825,0.5100755598987166,10,0.9705636499460962,768000.0
2.0,2.0,50.0,Bemowo,2.835015145963399,5.930374956159464,0.3060402809375115,16,0.8234578123290123,599000.0
7.0,2.0,48.58,Wola,0.8250031873144401,2.3615428537627583,0.6101178814421285,51,0.7538045748821139,667000.0
2.0,6.0,154.5,Śródmieście,0.43556449092625094,0.02832371015692246,0.7581427733229306,142,0.4269966103289618,3246600.0
0.0,2.0,52.35,Mokotów,2.65971305852401,5.872834038731932,0.6935741485813378,0,0.8118784930666499,743300.0
2.0,2.0,36.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.7669792405933855,75,0.44194867030328927,599900.0
1.0,6.0,120.0,Wawer,8.614539066896903,13.473783837322028,0.39800413731251666,0,0.4949730892885101,520000.0
3.0,3.0,65.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5345869993359437,43,0.9159745987024536,549000.0
2.0,4.0,91.49,Wilanów,5.24348820342686,10.865224023789729,0.40446682397765726,0,0.9628791857357839,812500.0
2.0,2.0,64.0,Wola,0.1566164850086975,3.560946574911859,0.6183167528980575,20,0.7776352249312757,610800.0
2.0,3.0,81.29,Praga-Południe,6.238510437711343,8.747611147290419,0.5254025307255197,10,0.847518168231363,755000.0
0.0,1.0,30.0,Białołęka,4.951905478123489,9.828843897079137,0.275766784504974,7,0.838377643706319,319000.0
8.0,3.0,46.2,Mokotów,0.7946227327203593,4.960592304268972,0.6202407003013106,54,0.8108915988321472,495000.0
1.0,1.0,34.0,Mokotów,2.4909011916369406,4.994823304914785,0.6194403784068213,18,0.907823497790965,420000.0
3.0,3.0,119.3,Włochy,5.051787984540485,7.523571573868489,0.4934371749294286,22,0.9023602304303312,954400.0
5.0,2.0,42.4,Żoliborz,0.35493273789280544,5.789636390868562,0.5966519331074243,0,0.9073896018063216,529400.0
8.0,3.0,46.0,Praga-Południe,1.993290774867635,4.4745223113930574,0.5827185030645832,41,0.8813479466820553,530000.0
1.0,1.0,18.0,Ursynów,1.3860446779782731,10.253480866517846,0.5380300098472189,59,0.9138629475627251,320000.0
2.0,2.0,44.1,Ochota,0.5656558792104528,0.6790665802903136,0.7218813996906118,51,0.5769177018498524,555000.0
0.0,3.0,65.18,Białołęka,4.2174259326362495,11.080412443763295,0.2406765574541378,8,0.9398463572772506,535000.0
4.0,1.0,30.0,Mokotów,2.4909011916369406,4.994823304914785,0.7135992234180378,61,0.8615362178733532,389000.0
3.0,4.0,142.7,Bemowo,2.6977374775250196,6.411034460051335,0.3337550912146215,21,0.8851094790982398,1150000.0
0.0,3.0,73.3,Wilanów,2.1883331445899614,10.112080296695924,0.4290075926405963,9,0.9698761402040662,980000.0
10.0,1.0,18.0,Śródmieście,0.24680483544885537,0.26028604353423723,0.8335201781452057,0,0.37271460216664287,339999.0
1.0,2.0,44.2,Wola,0.1566164850086975,3.560946574911859,0.6810889966672591,1,0.8178746063451617,620000.0
4.0,2.0,50.0,Śródmieście,0.24751479487484437,0.8726978421186736,0.8888473574191242,59,0.42153255713351884,750000.0
9.0,3.0,59.0,Śródmieście,0.1423806611238859,2.8084645618753132,0.8008079295646802,43,0.4400444244821766,699000.0
0.0,3.0,54.0,Białołęka,4.951905478123489,9.828843897079137,0.284373599433504,9,0.8383420781237358,500000.0
0.0,4.0,204.5,Wilanów,0.43556449092625094,0.02832371015692246,0.42115883847869745,11,0.8379798462386183,2400000.0
0.0,1.0,34.0,Ursynów,1.3860446779782731,10.253480866517846,0.4838278388284146,1,0.9378165716093328,404000.0
3.0,2.0,46.94,Mokotów,0.5669773405053675,4.573424807384515,0.7235372051246948,58,0.911053965656684,570000.0
3.0,4.0,96.0,Bemowo,2.6977374775250196,6.411034460051335,0.3362812927927186,21,0.7961735252888041,639000.0
1.0,3.0,84.5,Mokotów,0.768843088059252,6.202781277569853,0.7100035616004944,2,0.852655512509191,1420000.0
2.0,5.0,125.0,Włochy,0.5160848755944317,0.39619638074408525,0.5210632786512254,18,0.7576261699543242,1312500.0
2.0,4.0,70.0,Ursynów,1.3860446779782731,10.253480866517846,0.530886587421911,42,0.9277806989108384,739000.0
0.0,2.0,37.0,Żoliborz,0.6701382789804206,3.3022396087869472,0.6359978305546895,53,0.8787929896184317,460000.0
5.0,3.0,60.9,Praga-Południe,4.53256105838912,6.828677070581103,0.543796081821232,1,0.9216300513137421,615200.0
4.0,1.0,27.0,Żoliborz,1.4072242532018304,3.9774542049419224,0.608219335579068,50,0.9518315867819338,355000.0
3.0,4.0,155.0,Mokotów,2.4909011916369406,4.994823304914785,0.6759551319226428,9,0.9217999425192541,2450000.0
1.0,1.0,35.4,Wola,0.39080326713032504,2.332576626771179,0.6484566113426906,0,0.7282221345894888,527460.0
1.0,3.0,61.05,Włochy,0.43556449092625094,0.02832371015692246,0.5493318201053485,0,0.7991733480415403,573000.0
0.0,2.0,32.0,Praga-Południe,2.2537463807060094,4.95943281751332,0.5437527167188905,71,0.8083730730712385,398000.0
1.0,2.0,37.66,Śródmieście,0.8377937173376495,1.8651851080266568,0.841279288038575,62,0.3681318108719026,770000.0
3.0,1.0,25.5,Praga-Południe,1.993290774867635,4.4745223113930574,0.5161133169013458,46,0.9276194919910851,299900.0
1.0,2.0,55.11,Śródmieście,0.24751479487484437,0.8726978421186736,0.9168564872901874,45,0.44011939231039365,1150000.0
2.0,2.0,54.3,Białołęka,4.951905478123489,9.828843897079137,0.2401019573758802,20,0.9697216212911836,429000.0
1.0,4.0,84.0,Wola,0.1566164850086975,3.560946574911859,0.6331332474999255,12,0.7340649198340814,950000.0
0.0,2.0,53.48,Bemowo,0.43556449092625094,0.02832371015692246,0.31197089890656965,3,0.8048719802645828,729000.0
5.0,4.0,75.92,Wawer,6.169624951505488,8.776148109364383,0.3422163833715955,1,0.5361443378244346,652912.0
3.0,2.0,43.2,Wola,0.7931062163960023,2.742566811842694,0.6373255992601855,2,0.6893605631158951,629000.0
2.0,2.0,56.4,Ursynów,1.3860446779782731,10.253480866517846,0.48906446956642513,13,0.8894244930777625,670000.0
8.0,3.0,62.57,Wola,0.935994673371971,1.6249651239655725,0.6611052883898986,0,0.7573812409291498,792792.0
4.0,4.0,80.6,Śródmieście,0.414896871047924,2.014052319954974,0.7639501813195063,26,0.4042543304130792,1249000.0
0.0,1.0,31.0,Mokotów,2.4909011916369406,4.994823304914785,0.6759561796870632,41,0.8755966165347638,330000.0
3.0,3.0,62.0,Śródmieście,0.8516905550732616,1.1893377048170164,0.922675519816232,113,0.42942254087820736,835000.0
3.0,2.0,54.0,Wola,0.1566164850086975,3.560946574911859,0.6838314938984323,51,0.708078653212805,648700.0
2.0,2.0,41.0,Mokotów,1.3079325794944434,4.650937972324365,0.7165850991591932,61,0.8894866748753748,475000.0
1.0,1.0,38.0,Wola,0.429465331213889,3.3756419167371914,0.6308860111286704,61,0.7814964823581088,449800.0
2.0,2.0,40.0,Włochy,3.773771488917721,6.4456601977431545,0.5435384312904171,84,0.9096501750861882,550000.0
2.0,2.0,53.0,Białołęka,3.0036100103155348,10.184847079967412,0.2611494289002612,20,0.9368491345771223,465000.0
1.0,2.0,38.0,Bielany,1.3375742885188746,6.505846313601686,0.35095603683647525,51,0.7749329078179332,455000.0
6.0,1.0,35.9,Wola,0.8068247788078245,1.4064250076324052,0.6577667174719245,1,0.785219574357622,499010.0
3.0,2.0,39.0,Bielany,1.0567659934578277,8.163574979698433,0.34282739540790425,11,0.7315760312571556,549000.0
3.0,3.0,50.0,Ursus,6.514660573721481,9.329361463786656,0.2944269010003337,53,0.870672067942946,460000.0
3.0,2.0,42.3,Śródmieście,0.24751479487484437,0.8726978421186736,0.8409272748483948,69,0.4149902354910168,634000.0
0.0,2.0,44.0,Białołęka,4.951905478123489,9.828843897079137,0.2814350112430237,11,0.8674225763064596,350000.0
4.0,3.0,71.14,Włochy,3.773771488917721,6.4456601977431545,0.5144076952798227,4,0.7587356884203379,910000.0
8.0,4.0,66.72,Wola,2.4369012222455724,4.444779487863158,0.6700288003628364,1,0.7993202341548511,834000.0
3.0,1.0,28.21,Mokotów,2.356292434035472,4.783129824927014,0.6620580390664601,66,0.9192348328060778,389000.0
1.0,2.0,46.78,Wola,1.2581836400080328,3.759147830983273,0.6754583190232398,0,0.7927759746935535,534543.0
1.0,3.0,53.0,Śródmieście,0.43556449092625094,0.02832371015692246,0.8900070699824517,1946,0.3921572894597926,760000.0
4.0,3.0,80.0,Żoliborz,0.15072636401499562,4.380564652329655,0.5572332508011562,27,0.8447150620409376,810000.0
1.0,4.0,65.0,Żoliborz,0.15072636401499562,4.380564652329655,0.5793219000069454,61,0.817543204334478,779000.0
2.0,2.0,38.0,Białołęka,4.369007297437188,10.843383161490951,0.25937787341486385,1,0.8647008550704608,328700.0
2.0,2.0,48.0,Ochota,1.9376479118857644,2.7183908793894602,0.6084584168123603,85,0.5983220021277282,768000.0
2.0,5.0,106.0,Praga-Południe,4.595402102264295,6.853346184585804,0.5647087929623319,26,0.937377898501712,845000.0
